"","State","AgencyType","Agency","RaceEthnAnc","Religion","SexualOrientation","Disability","Gender","GenderID","Q1","Q2","Q3","Q4","Population","TotalCrimes","PopulationT","TotalCrimesT"
"944","New York","Cities","Clarkstown Town",0,2,0,0,0,0,1,0,1,0,80599,2,-0.56843854262686,-0.744838731561351
"945","New York","Cities","Cobleskill Village",0,0,1,0,0,0,0,0,1,0,4329,1,-0.657931410552452,-1
"946","New York","Cities","Colonie Town",1,0,0,0,0,0,0,1,0,0,79509,1,-0.568825667908929,-1
"947","New York","Cities","Cortland",1,1,0,0,0,0,0,0,1,1,18655,2,-0.611589805107127,-0.744838731561351
"948","New York","Cities","Freeport Village",1,0,0,0,0,0,0,1,0,0,43064,1,-0.586535471347212,-1
"949","New York","Cities","Geneva",0,3,0,0,0,0,0,0,3,0,12708,3,-0.623442119498457,-0.626936372550773
"950","New York","Cities","Glen Cove",0,1,0,0,0,0,0,0,0,1,27228,1,-0.600135355487853,-1
"951","New York","Cities","Hastings-on-Hudson Village",0,1,0,0,0,0,0,1,0,0,7916,1,-0.638373294697228,-1
"952","New York","Cities","Lloyd Harbor Village",0,1,0,0,0,0,0,0,1,0,3667,1,-0.663413728585181,-1
"953","New York","Cities","Middletown",1,0,0,0,0,0,0,1,0,0,27801,1,-0.59951075572708,-1
"954","New York","Cities","Mount Vernon",1,1,0,0,0,0,1,1,0,0,67619,2,-0.573451327991419,-0.744838731561351
"955","New York","Cities","New Castle Town",1,0,0,0,0,0,0,1,0,0,17896,1,-0.612861304757711,-1
"956","New York","Cities","New York",90,266,53,1,0,13,115,97,94,117,8379043,423,-0.450650937671468,-0.0765253533975509
"957","New York","Cities","Newburgh",1,0,1,0,0,0,0,1,1,0,28070,2,-0.599222178786602,-0.744838731561351
"958","New York","Cities","Pelham Village",0,1,0,0,0,0,0,0,1,0,6911,1,-0.642721688534732,-1
"959","New York","Cities","Port Washington",0,1,0,0,0,0,0,0,1,0,19396,1,-0.610399812058252,-1
"960","New York","Cities","Poughkeepsie",2,0,0,0,0,0,0,2,0,0,30422,2,-0.59681621205288,-0.744838731561351
"961","New York","Cities","Poughkeepsie Town",1,0,0,0,0,0,0,0,1,0,38889,1,-0.589533734124879,-1
"962","New York","Cities","Ramapo Town",0,2,0,0,0,0,0,0,1,1,94633,2,-0.563894514180805,-0.744838731561351
"963","New York","Cities","Rochester",3,1,1,0,0,0,2,1,1,1,205769,5,-0.54241414022048,-0.504588964513974
"964","New York","Cities","Rockville Centre Village",0,1,0,0,0,0,0,0,0,1,24669,1,-0.603104297008269,-1
"965","New York","Cities","Scarsdale Village",0,2,0,0,0,0,0,0,2,0,17954,2,-0.612762160792762,-0.744838731561351
"966","New York","Cities","Southampton Town",0,3,0,0,0,0,1,0,0,2,51090,3,-0.58154483765058,-0.626936372550773
"967","New York","Cities","Syracuse",0,1,0,0,0,0,1,0,0,0,142438,1,-0.552482729548428,-1
"968","New York","Cities","Tonawanda",1,0,0,0,0,0,0,1,0,0,14754,1,-0.618805992928195,-1
"969","New York","Cities","Utica",2,1,0,0,0,0,1,1,1,0,59842,3,-0.576965300694165,-0.626936372550773
"970","New York","Cities","Yonkers",4,2,1,0,0,0,3,2,0,2,200075,7,-0.543175732525794,-0.437354231717505
"971","New York","Cities","Yorktown Town",1,0,0,0,0,0,1,0,0,0,36426,1,-0.591465511436524,-1
"972","New York","Other Agencies","State University of New York Police:  Buffalo",1,0,0,0,0,0,0,0,0,1,34183,1,-0.593348011508757,-1
"973","New York","Other Agencies","State University of New York Police:  New Paltz",1,0,0,0,0,0,0,0,1,0,9669,1,-0.632020146149707,-1
"974","New York","Other Agencies","State University of New York Police:  Plattsburgh",2,0,0,0,0,0,0,0,1,1,6558,2,-0.644408750888394,-0.744838731561351
"975","New York","Other Agencies","State University of New York Police:  Stony Brook",2,0,0,0,0,0,1,1,0,0,30012,2,-0.597221251312402,-0.744838731561351
"976","North Carolina","Cities","Aberdeen",0,1,0,0,0,0,0,0,0,1,7892,1,-0.638470221151765,-1
"977","North Carolina","Cities","Apex",1,0,0,0,0,0,1,0,0,0,56276,1,-0.578740451749472,-1
"978","North Carolina","Cities","Asheville",3,3,1,0,0,0,2,2,1,2,93641,7,-0.564191706533661,-0.437354231717505
"979","North Carolina","Cities","Beaufort",3,0,0,0,0,0,1,2,0,0,4417,3,-0.65726972751831,-0.626936372550773
"980","North Carolina","Cities","Biltmore Forest",0,1,0,0,0,0,1,0,0,0,1410,1,-0.695887514248268,-1
"981","North Carolina","Cities","Burlington",0,0,1,0,0,0,0,0,1,0,54108,1,-0.579878391988603,-1
"982","North Carolina","Cities","Canton",1,0,0,0,0,0,1,0,0,0,4349,1,-0.657779795718396,-1
"983","North Carolina","Cities","Cary",1,0,0,0,0,0,0,0,0,1,172525,1,-0.547214249847747,-1
"984","North Carolina","Cities","Chapel Hill",1,0,1,0,0,0,0,1,1,0,61457,2,-0.576197582972161,-0.744838731561351
"985","North Carolina","Cities","Charlotte-Mecklenburg",10,7,1,0,0,0,2,3,4,9,944260,18,-0.502626544175936,-0.292758278910954
"986","North Carolina","Cities","Clayton",2,0,0,0,0,0,1,0,1,0,23842,2,-0.604133426577313,-0.744838731561351
"987","North Carolina","Cities","Cleveland",0,1,0,0,0,0,0,0,0,1,882,1,-0.712404363296868,-1
"988","North Carolina","Cities","Dallas",1,0,0,0,0,0,0,0,1,0,4787,1,-0.654631393696554,-1
"989","North Carolina","Cities","Dunn",0,1,0,0,0,0,0,1,0,0,9768,1,-0.631698313545152,-1
"990","North Carolina","Cities","Durham",3,0,0,0,0,0,0,2,1,0,280282,3,-0.534097124267741,-0.626936372550773
"991","North Carolina","Cities","Elon",1,2,0,0,0,0,1,0,1,1,12214,3,-0.62467928453775,-0.626936372550773
"992","North Carolina","Cities","Fayetteville",8,1,2,0,0,0,1,3,5,2,209614,11,-0.541912271602897,-0.36091763992171
"993","North Carolina","Cities","Greensboro",8,1,0,1,0,0,0,4,4,2,298025,10,-0.532460462634243,-0.375837404288444
"994","North Carolina","Cities","Greenville",3,0,2,0,0,0,1,1,0,3,94193,5,-0.564025927728313,-0.504588964513974
"995","North Carolina","Cities","Hickory",1,0,2,0,0,0,0,1,2,0,41040,3,-0.587948967984312,-0.626936372550773
"996","North Carolina","Cities","High Point",2,0,0,0,0,0,1,1,0,0,113307,2,-0.558839586905962,-0.744838731561351
"997","North Carolina","Cities","Hope Mills",1,0,0,0,0,0,0,1,0,0,15878,1,-0.616538512270804,-1
"998","North Carolina","Cities","Kernersville",0,0,1,0,0,0,0,0,0,1,24980,1,-0.602726627457818,-1
"999","North Carolina","Cities","Knightdale",1,0,0,0,0,0,0,1,0,0,18351,1,-0.612092436773602,-1
"1000","North Carolina","Cities","Lenoir",1,0,0,0,0,0,0,0,1,0,17904,1,-0.612847609685814,-1
"1001","North Carolina","Cities","Marion",1,0,0,0,0,0,0,0,0,1,7837,1,-0.638693516628774,-1
"1002","North Carolina","Cities","Matthews",0,2,2,0,0,0,0,1,1,1,33372,4,-0.594060789754915,-0.554784736033923
"1003","North Carolina","Cities","Mebane",3,0,0,0,0,0,0,1,0,2,16203,3,-0.615914216260756,-0.626936372550773
"1004","North Carolina","Cities","Mooresville",1,0,0,0,0,0,0,1,0,0,38967,1,-0.589474674651893,-1
"1005","North Carolina","Cities","Morganton",0,1,0,0,0,0,0,1,0,0,16524,1,-0.615310378850941,-1
"1006","North Carolina","Cities","New Bern",0,0,1,0,0,0,0,0,0,1,30187,1,-0.59704766234319,-1
"1007","North Carolina","Cities","Newton",1,0,0,0,0,0,0,0,0,1,13153,1,-0.622370155823006,-1
"1008","North Carolina","Cities","Pineville",0,0,1,0,0,0,1,0,0,0,9088,1,-0.633981498562972,-1
"1009","North Carolina","Cities","Raleigh",7,2,5,0,0,0,4,3,3,4,477828,14,-0.520039605593521,-0.325758371195455
"1010","North Carolina","Cities","Red Springs",0,2,0,0,0,0,0,0,0,2,3341,2,-0.666509242583234,-0.744838731561351
"1011","North Carolina","Cities","Salisbury",1,0,0,0,0,0,1,0,0,0,33877,1,-0.593614844505526,-1
"1012","North Carolina","Cities","Troutman",1,0,0,0,0,0,0,0,0,1,2755,1,-0.6729672346203,-1
"1013","North Carolina","Cities","Wake Forest",2,0,0,0,0,0,0,0,1,1,46145,2,-0.584512452019635,-0.744838731561351
"1014","North Carolina","Cities","Washington",1,0,0,0,0,0,0,0,0,1,9497,1,-0.632587605082566,-1
"1015","North Carolina","Cities","Wilmington",7,6,2,0,0,0,2,3,7,3,124750,15,-0.556157722899017,-0.316345175041542
"1016","North Carolina","Cities","Wilson",1,0,0,0,0,0,1,0,0,0,49344,1,-0.582556808575457,-1
"1017","North Carolina","Universities and Colleges","North Carolina State University, Raleigh",0,0,1,0,0,0,1,0,0,0,39136,1,-0.589347137171679,-1
"1018","North Carolina","Universities and Colleges","University of North Carolina: Chapel Hill",1,0,0,0,0,0,1,0,0,0,32180,1,-0.595142134157334,-1
"1019","North Dakota","Cities","Bowman",0,0,1,0,0,0,0,0,0,1,1604,1,-0.691416567575969,-1
"1020","North Dakota","Cities","Fargo",1,1,0,0,0,0,0,0,1,1,127423,2,-0.555568493441328,-0.744838731561351
"1021","North Dakota","Cities","Grand Forks",1,0,0,0,0,0,0,0,1,0,57459,1,-0.578138773568379,-1
"1022","North Dakota","Cities","Mandan",2,0,0,0,0,0,1,1,0,0,23012,2,-0.605204685578682,-0.744838731561351
"1023","North Dakota","Cities","Valley City",1,0,0,0,0,0,0,0,1,0,6351,1,-0.645442998867167,-1
"1024","North Dakota","Cities","Williston",2,0,1,0,0,0,0,2,0,1,28966,3,-0.598281499783927,-0.626936372550773
"1025","North Dakota","Universities and Colleges","University of North Dakota",1,0,0,0,0,0,0,1,0,0,17646,1,-0.613292545973239,-1
"1026","Ohio","Cities","Akron",1,0,0,2,0,0,2,0,1,0,197882,3,-0.5434751429435,-0.626936372550773
"1027","Ohio","Cities","Alliance",1,0,0,0,0,0,1,0,0,0,21536,1,-0.607213960464785,-1
"1028","Ohio","Cities","Archbold",0,0,1,0,0,0,0,0,1,0,4320,1,-0.657999877345464,-1
"1029","Ohio","Cities","Ashland",0,0,1,0,0,0,0,0,0,1,20410,1,-0.608846550411142,-1
"1030","Ohio","Cities","Barberton",1,0,0,2,0,0,1,0,2,0,26015,3,-0.601504399917124,-0.626936372550773
"1031","Ohio","Cities","Bath Township, Summit County",0,0,0,2,0,0,0,2,0,0,9659,2,-0.632052846716382,-0.744838731561351
"1032","Ohio","Cities","Bay Village",0,0,0,1,0,0,0,0,1,0,15235,1,-0.617814187276791,-1
"1033","Ohio","Cities","Beachwood",1,0,0,0,0,0,1,0,0,0,11612,1,-0.62625996392082,-1
"1034","Ohio","Cities","Bexley",0,1,0,0,0,0,0,0,1,0,13956,1,-0.620528813103791,-1
"1035","Ohio","Cities","Blanchester",1,0,0,0,0,0,1,0,0,0,4251,1,-0.658529818464403,-1
"1036","Ohio","Cities","Blue Ash",1,0,0,0,0,0,0,0,0,1,12307,1,-0.624442408241837,-1
"1037","Ohio","Cities","Butler Township",0,0,0,1,0,0,1,0,0,0,7819,1,-0.638766952687007,-1
"1038","Ohio","Cities","Chillicothe",8,0,0,0,0,0,1,2,3,2,21670,8,-0.60702566644267,-0.413225159077106
"1039","Ohio","Cities","Cincinnati",24,1,4,3,0,0,6,9,10,7,303335,32,-0.531990496130846,-0.229251010801168
"1040","Ohio","Cities","Circleville",3,0,0,0,0,0,2,1,0,0,14025,3,-0.620375811795331,-0.626936372550773
"1041","Ohio","Cities","Cleveland",20,7,7,4,4,3,5,2,10,28,381829,45,-0.525904097417234,-0.198328296514484
"1042","Ohio","Cities","Colerain Township",2,0,0,0,0,0,0,0,2,0,59479,2,-0.577140853121254,-0.744838731561351
"1043","Ohio","Cities","Columbiana",0,0,1,0,0,0,0,1,0,0,6209,1,-0.646173163240264,-1
"1044","Ohio","Cities","Columbus",35,6,12,5,0,8,11,12,26,17,906120,66,-0.503663772630608,-0.168536444395761
"1045","Ohio","Cities","Copley Township",0,0,1,1,0,0,0,1,1,0,17309,2,-0.61388412274225,-0.744838731561351
"1046","Ohio","Cities","Dayton",6,0,1,0,0,0,3,2,1,1,140427,7,-0.552875657813707,-0.437354231717505
"1047","Ohio","Cities","Defiance",1,0,0,0,0,3,0,1,1,2,16601,4,-0.615167364577023,-0.554784736033923
"1048","Ohio","Cities","Delaware",1,0,1,0,0,0,1,0,1,0,40616,2,-0.588254343385383,-0.744838731561351
"1049","Ohio","Cities","Delhi Township",1,0,0,0,0,0,1,0,0,0,29811,1,-0.597421946851043,-1
"1050","Ohio","Cities","East Liverpool",1,0,0,0,0,0,0,1,0,0,10653,1,-0.628964890955396,-1
"1051","Ohio","Cities","Eaton",0,0,0,0,1,0,0,0,1,0,8136,1,-0.637498919478665,-1
"1052","Ohio","Cities","Elyria",3,0,1,0,0,0,0,0,2,2,53806,4,-0.58004069552504,-0.554784736033923
"1053","Ohio","Cities","Englewood",0,0,0,1,0,0,0,0,1,0,13478,1,-0.621611051930797,-1
"1054","Ohio","Cities","Fairfax",1,0,0,0,0,0,0,0,0,1,1710,1,-0.68920781684978,-1
"1055","Ohio","Cities","Franklin",1,0,0,0,0,0,1,0,0,0,11675,1,-0.626090559800495,-1
"1056","Ohio","Cities","Gahanna",3,0,0,0,0,0,1,1,1,0,35847,3,-0.591939551641127,-0.626936372550773
"1057","Ohio","Cities","Germantown",1,0,0,0,0,0,1,0,0,0,5500,1,-0.650102543983244,-1
"1058","Ohio","Cities","Grafton",0,0,0,0,1,0,0,1,0,0,5808,1,-0.648333809062658,-1
"1059","Ohio","Cities","Grandview Heights",0,1,0,0,0,0,0,0,1,0,8581,1,-0.635803779025278,-1
"1060","Ohio","Cities","Green Township",4,0,0,0,0,0,2,1,0,1,59273,4,-0.577240978969807,-0.554784736033923
"1061","Ohio","Cities","Greenville",1,0,0,0,0,0,0,1,0,0,12629,1,-0.623636537804472,-1
"1062","Ohio","Cities","Grove City",0,0,1,0,0,0,1,0,0,0,42423,1,-0.586975441493425,-1
"1063","Ohio","Cities","Hamilton",3,0,0,0,0,1,2,0,2,0,62155,4,-0.575872309814724,-0.554784736033923
"1064","Ohio","Cities","Heath",1,0,2,0,0,0,0,1,0,2,10933,3,-0.628149520508153,-0.626936372550773
"1065","Ohio","Cities","Hilliard",3,0,0,0,0,0,3,0,0,0,37578,3,-0.590545435264925,-0.626936372550773
"1066","Ohio","Cities","Huber Heights",2,1,0,2,0,0,0,1,3,1,38183,5,-0.590074025225842,-0.504588964513974
"1067","Ohio","Cities","Hudson",1,0,0,1,0,0,1,1,0,0,22286,2,-0.606175520003312,-0.744838731561351
"1068","Ohio","Cities","Jackson Township, Stark County",2,0,0,0,0,0,0,1,1,0,40347,2,-0.588449824397062,-0.744838731561351
"1069","Ohio","Cities","Lancaster",1,0,0,0,0,0,1,0,0,0,40622,1,-0.58824999872767,-1
"1070","Ohio","Cities","Lebanon",0,0,0,0,0,1,1,0,0,0,20806,1,-0.608261838507439,-1
"1071","Ohio","Cities","Lithopolis",0,0,1,0,0,0,0,0,1,0,1777,1,-0.687884666221195,-1
"1072","Ohio","Cities","Lockland",1,0,0,0,0,0,0,0,0,1,3455,1,-0.665392034269918,-1
"1073","Ohio","Cities","Logan",0,1,0,0,0,0,0,0,0,1,7039,1,-0.642132205013166,-1
"1074","Ohio","Cities","Lorain",1,0,0,0,0,0,0,0,1,0,64022,1,-0.57502077830006,-1
"1075","Ohio","Cities","Louisville",0,0,0,1,0,0,0,1,0,0,9329,1,-0.633152382381712,-1
"1076","Ohio","Cities","Lyndhurst",0,0,0,1,0,0,0,1,0,0,13407,1,-0.621775233874278,-1
"1077","Ohio","Cities","Madison Township, Franklin County",0,0,0,3,0,0,1,2,0,0,19682,3,-0.609953234460246,-0.626936372550773
"1078","Ohio","Cities","Madison Township, Lake County",1,0,0,0,0,0,0,1,0,0,15646,1,-0.616992427275067,-1
"1079","Ohio","Cities","Mansfield",2,0,1,0,0,0,0,1,1,1,46418,3,-0.584340084191609,-0.626936372550773
"1080","Ohio","Cities","Mason",1,0,0,0,0,0,0,1,0,0,33939,1,-0.593560576414992,-1
"1081","Ohio","Cities","Maumee",1,0,0,0,0,0,0,1,0,0,13656,1,-0.621203400758702,-1
"1082","Ohio","Cities","Mayfield Heights",0,0,1,0,0,0,0,0,0,1,18519,1,-0.6118135953946,-1
"1083","Ohio","Cities","Mentor-on-the-Lake",1,0,0,1,0,0,1,0,1,0,7400,2,-0.640528434786871,-0.744838731561351
"1084","Ohio","Cities","Miami Township, Montgomery County",0,0,1,0,0,0,0,0,1,0,29188,1,-0.598053151278712,-1
"1085","Ohio","Cities","Miamisburg",2,0,0,0,0,0,0,0,1,1,19913,2,-0.609597483223904,-0.744838731561351
"1086","Ohio","Cities","Middletown",7,1,3,3,0,0,3,3,6,2,48878,14,-0.582833261833041,-0.325758371195455
"1087","Ohio","Cities","Moraine",2,0,0,0,0,0,1,1,0,0,6455,2,-0.644919023412933,-0.744838731561351
"1088","Ohio","Cities","Mount Vernon",1,0,0,0,0,0,0,0,1,0,16663,1,-0.615052715507352,-1
"1089","Ohio","Cities","Napoleon",2,0,0,0,0,0,1,0,1,0,8188,2,-0.637295876250781,-0.744838731561351
"1090","Ohio","Cities","Nelsonville",1,0,0,0,0,0,0,1,0,0,5158,1,-0.652192699512885,-1
"1091","Ohio","Cities","New Albany",0,1,0,0,0,0,0,0,1,0,11332,1,-0.627024732691954,-1
"1092","Ohio","Cities","New Boston",1,0,0,0,0,0,1,0,0,0,2093,1,-0.682278268435028,-1
"1093","Ohio","Cities","New Franklin",0,0,0,1,0,0,0,0,1,0,14162,1,-0.620074355436394,-1
"1094","Ohio","Cities","New Knoxville",1,0,0,0,0,0,0,1,0,0,863,1,-0.713180500265259,-1
"1095","Ohio","Cities","New Philadelphia",2,0,0,0,0,0,2,0,0,0,17434,2,-0.613663295399043,-0.744838731561351
"1096","Ohio","Cities","North Baltimore",1,0,0,0,0,0,0,1,0,0,3557,1,-0.664424757762987,-1
"1097","Ohio","Cities","North Canton",1,1,0,0,0,0,0,2,0,0,17251,2,-0.613987156018959,-0.744838731561351
"1098","Ohio","Cities","Norton",0,0,1,0,0,0,0,1,0,0,12007,1,-0.625213395574472,-1
"1099","Ohio","Cities","Orrville",1,0,0,0,0,0,0,0,1,0,8461,1,-0.636251640681653,-1
"1100","Ohio","Cities","Reading",1,0,0,0,0,0,1,0,0,0,10995,1,-0.627971939931807,-1
"1101","Ohio","Cities","Riverside",0,0,0,1,0,0,0,0,1,0,25148,1,-0.602524661517872,-1
"1102","Ohio","Cities","Rocky River",0,0,0,1,0,0,1,0,0,0,20105,1,-0.609305075953893,-1
"1103","Ohio","Cities","Salem",0,0,0,2,0,0,1,0,1,0,11644,2,-0.626173797113149,-0.744838731561351
"1104","Ohio","Cities","Shawnee Township",1,0,0,0,0,0,0,0,1,0,12056,1,-0.625086094823322,-1
"1105","Ohio","Cities","Shelby",0,0,0,1,0,0,1,0,0,0,8997,1,-0.63430058797825,-1
"1106","Ohio","Cities","Springfield Township, Hamilton County",2,0,0,0,0,0,0,0,2,0,36696,2,-0.591247154534715,-0.744838731561351
"1107","Ohio","Cities","Streetsboro",0,0,0,1,0,0,0,0,0,1,16561,1,-0.615241570567637,-1
"1108","Ohio","Cities","Toledo",2,0,2,0,0,0,2,1,0,1,273505,4,-0.534751161429592,-0.554784736033923
"1109","Ohio","Cities","Trotwood",2,0,0,0,0,1,0,0,2,1,24435,3,-0.603391770749319,-0.626936372550773
"1110","Ohio","Cities","Upper Arlington",1,1,0,0,0,0,1,1,0,0,35754,2,-0.592016441607145,-0.744838731561351
"1111","Ohio","Cities","Urbana",1,0,0,1,0,0,0,1,1,0,11309,2,-0.627088432644916,-0.744838731561351
"1112","Ohio","Cities","Van Wert",1,0,0,0,0,0,0,1,0,0,10662,1,-0.628938334235486,-1
"1113","Ohio","Cities","Wadsworth",0,0,2,0,0,0,1,0,1,0,24058,2,-0.603861058547037,-0.744838731561351
"1114","Ohio","Cities","Wapakoneta",1,0,0,0,0,0,0,0,1,0,9717,1,-0.631863676152968,-1
"1115","Ohio","Cities","Warren",1,0,0,0,0,0,0,0,1,0,38012,1,-0.590206467185419,-1
"1116","Ohio","Cities","Waverly",0,1,0,0,0,0,0,0,0,1,4253,1,-0.658514331115229,-1
"1117","Ohio","Cities","Weathersfield",0,0,0,1,0,0,0,1,0,0,8017,1,-0.637968749825222,-1
"1118","Ohio","Cities","West Carrollton",1,0,0,0,0,0,0,0,0,1,12886,1,-0.623008674531568,-1
"1119","Ohio","Cities","Whitehall",1,0,0,0,0,0,0,0,0,1,19121,1,-0.610835782514071,-1
"1120","Ohio","Cities","Wilmington",3,0,0,0,0,0,2,0,0,1,12391,3,-0.624230065357388,-0.626936372550773
"1121","Ohio","Cities","Wooster",1,0,0,2,0,0,0,1,1,1,26615,3,-0.600819025385353,-0.626936372550773
"1122","Ohio","Cities","Worthington",1,0,0,0,1,0,1,1,0,0,14875,2,-0.618553332850773,-0.744838731561351
"1123","Ohio","Cities","Youngstown",1,0,1,0,0,0,0,2,0,0,64722,2,-0.574708212974702,-0.744838731561351
"1124","Ohio","Cities","Zanesville",3,0,4,1,0,0,0,2,3,3,25346,8,-0.602288441161028,-0.413225159077106
"1125","Ohio","Universities and Colleges","Ohio State University, Columbus",2,1,0,0,0,0,0,0,0,3,64924,3,-0.574618675226211,-0.626936372550773
"1126","Ohio","Universities and Colleges","Otterbein University",0,0,1,0,0,0,1,0,0,0,3258,1,-0.667348127154175,-1
"1127","Oklahoma","Cities","Chickasha",0,0,1,0,0,0,1,0,0,0,16395,1,-0.615551549602648,-1
"1128","Oklahoma","Cities","Collinsville",0,0,1,0,0,0,0,0,0,1,7271,1,-0.641091904468816,-1
"1129","Oklahoma","Cities","Cushing",1,0,0,0,0,0,0,1,0,0,7639,1,-0.63951122894234,-1
"1130","Oklahoma","Cities","McAlester",0,1,0,0,0,0,0,0,1,0,17840,1,-0.612957350622876,-1
"1131","Oklahoma","Cities","Noble",0,1,0,0,0,0,1,0,0,0,6922,1,-0.64267058133477,-1
"1132","Oklahoma","Cities","Norman",1,1,0,0,0,0,1,0,1,0,125076,2,-0.556085154114503,-0.744838731561351
"1133","Oklahoma","Cities","Oklahoma City",3,0,0,0,0,0,2,0,1,0,657890,3,-0.511790636245288,-0.626936372550773
"1134","Oklahoma","Cities","Pawnee",1,0,0,0,0,0,1,0,0,0,2107,1,-0.682050879403643,-1
"1135","Oklahoma","Cities","Sallisaw",1,0,0,0,0,0,0,0,1,0,8391,1,-0.636515983919424,-1
"1136","Oklahoma","Cities","Sulphur",0,0,1,0,0,0,1,0,0,0,5028,1,-0.653025644610334,-1
"1137","Oklahoma","Cities","Tulsa",1,0,2,0,0,0,1,0,2,0,401700,3,-0.524571761821115,-0.626936372550773
"1138","Oklahoma","Cities","West Siloam Springs",1,0,0,0,0,0,0,0,1,0,870,1,-0.712892486270444,-1
"1139","Oklahoma","Cities","Wewoka",1,0,0,0,0,0,1,0,0,0,3252,1,-0.667409636745922,-1
"1140","Oklahoma","Universities and Colleges","Northeastern Oklahoma A&M College",0,0,1,0,0,0,0,0,0,1,2663,1,-0.674111043083436,-1
"1141","Oregon","Cities","Astoria",1,0,0,0,0,0,0,0,1,0,10040,1,-0.630831417291245,-1
"1142","Oregon","Cities","Baker City",1,0,0,0,0,0,1,0,0,0,9750,1,-0.631756573086065,-1
"1143","Oregon","Cities","Beaverton",1,1,1,0,0,0,1,0,0,1,100130,3,-0.56230479792894,-0.626936372550773
"1144","Oregon","Cities","Bend",4,4,0,0,0,0,2,2,3,1,100588,8,-0.562176505167848,-0.413225159077106
"1145","Oregon","Cities","Canby",1,0,1,0,0,0,0,0,1,1,17962,2,-0.612748512160474,-0.744838731561351
"1146","Oregon","Cities","Central Point",1,1,0,0,0,0,1,0,0,1,18753,2,-0.611429603845914,-0.744838731561351
"1147","Oregon","Cities","Coos Bay",3,0,0,0,0,0,2,0,0,1,16471,3,-0.615409224425928,-0.626936372550773
"1148","Oregon","Cities","Corvallis",1,0,0,0,0,0,0,1,0,0,59196,1,-0.577278498494852,-1
"1149","Oregon","Cities","Cottage Grove",0,0,1,0,0,0,0,0,1,0,10437,1,-0.629609418060368,-1
"1150","Oregon","Cities","Eugene",28,10,2,0,1,1,4,13,13,12,173183,42,-0.547110106134904,-0.204229771565327
"1151","Oregon","Cities","Forest Grove",1,0,1,0,0,0,0,0,1,1,25063,2,-0.602626669006972,-0.744838731561351
"1152","Oregon","Cities","Gladstone",2,0,1,0,0,0,0,1,1,1,12340,3,-0.624358806861015,-0.626936372550773
"1153","Oregon","Cities","Gresham",1,0,0,0,0,0,0,0,1,0,110692,1,-0.559492395772678,-1
"1154","Oregon","Cities","Hermiston",1,1,0,0,0,0,0,1,0,1,17780,2,-0.613060608830297,-0.744838731561351
"1155","Oregon","Cities","Hillsboro",5,0,5,0,0,1,3,2,2,2,110549,11,-0.559528559959899,-0.36091763992171
"1156","Oregon","Cities","Hood River",1,0,0,0,0,0,1,0,0,0,7876,1,-0.638535010886378,-1
"1157","Oregon","Cities","Klamath Falls",1,0,0,0,0,0,0,0,1,0,22447,1,-0.6059573877087,-1
"1158","Oregon","Cities","La Grande",0,0,1,0,0,0,1,0,0,0,13294,1,-0.622038429599129,-1
"1159","Oregon","Cities","Lake Oswego",1,0,0,0,0,0,0,1,0,0,39888,1,-0.588786558602679,-1
"1160","Oregon","Cities","Madras",1,0,0,0,0,0,0,0,0,1,7028,1,-0.642182419926604,-1
"1161","Oregon","Cities","McMinnville",1,0,0,0,0,0,0,0,0,1,34935,1,-0.592702777777455,-1
"1162","Oregon","Cities","Medford",1,0,0,0,0,0,1,0,0,0,83316,1,-0.56749701229034,-1
"1163","Oregon","Cities","Milwaukie",0,0,1,0,0,0,0,1,0,0,21075,1,-0.607871274415256,-1
"1164","Oregon","Cities","Myrtle Creek",0,1,0,0,0,0,0,0,0,1,3508,1,-0.664885743299975,-1
"1165","Oregon","Cities","North Bend",1,1,1,1,0,0,1,1,1,1,9775,4,-0.631675687493921,-0.554784736033923
"1166","Oregon","Cities","Ontario",1,0,0,0,0,0,0,0,0,1,11044,1,-0.627832336250442,-1
"1167","Oregon","Cities","Oregon City",3,0,0,0,0,0,2,0,1,0,37723,3,-0.590431730333958,-0.626936372550773
"1168","Oregon","Cities","Portland",23,4,5,0,1,3,6,6,10,11,662114,36,-0.511626889379866,-0.218057705118119
"1169","Oregon","Cities","Redmond",1,0,0,0,0,0,0,0,0,1,31558,1,-0.595723217423716,-1
"1170","Oregon","Cities","Salem",1,0,0,1,0,1,0,0,0,3,175867,3,-0.546689562369106,-0.626936372550773
"1171","Oregon","Cities","Sherwood",1,0,0,0,0,0,0,0,0,1,19865,1,-0.609671047653762,-1
"1172","Oregon","Cities","Springfield",1,0,0,0,0,0,1,0,0,0,63438,1,-0.575284305233217,-1
"1173","Oregon","Cities","St. Helens",1,0,0,0,0,0,0,0,1,0,13900,1,-0.620653573132207,-1
"1174","Oregon","Cities","Tigard",3,1,2,0,0,0,1,3,0,2,55621,6,-0.579079326158448,-0.466966492500393
"1175","Oregon","Cities","Tualatin",2,0,0,0,0,0,0,0,1,1,27788,2,-0.59952477600285,-0.744838731561351
"1176","Oregon","Cities","West Linn",1,0,0,0,0,0,0,1,0,0,26962,1,-0.600430015893202,-1
"1177","Pennsylvania","Cities","Philadelphia",7,4,1,0,0,0,1,7,2,2,1589014,12,-0.489715233565598,-0.347814729955646
"1178","Pennsylvania","Cities","Pittsburgh",5,2,3,0,0,0,0,3,5,2,300548,10,-0.532236075196655,-0.375837404288444
